"token";"pos";"reference";"ner_raw";"token_normalized";"pos_normalized";"ner_norm";"ner_geoname_ne";"ner_geoname_ne_nn";"ner_geoname_ne_nn_prp";"ner_geoname_ne_nn_prp2"
"Alle";"PIDAT";"O";"O";"Alle";"PIDAT";"O";"O";"O";"O";"O"
"Infos";"NN";"O";"O";"Infos";"NN";"O";"O";"O";"O";"O"
"zur";"APPRART";"O";"O";"zur";"APPRART";"O";"O";"O";"O";"O"
"benötigten";"ADJA";"O";"O";"benötigten";"ADJA";"O";"O";"O";"O";"O"
"Ausrüstung";"NN";"O";"O";"Ausrüstung";"NN";"O";"O";"O";"O";"O"
"findet";"VVFIN";"O";"O";"findet";"VVFIN";"O";"O";"O";"O";"O"
"Ihr";"PPOSAT";"O";"O";"Ihr";"PPOSAT";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"den";"ART";"O";"O";"den";"ART";"O";"O";"O";"O";"O"
"Datein";"NE";"O";"O";"Datein";"NE";"O";"O";"O";"O";"O"
"Gerne";"ADV";"O";"O";"Gerne";"ADV";"O";"O";"O";"O";"O"
"wird";"VAFIN";"O";"O";"wird";"VAFIN";"O";"O";"O";"O";"O"
"auch";"ADV";"O";"O";"auch";"ADV";"O";"O";"O";"O";"O"
"Unterstützung";"NN";"O";"O";"Unterstützung";"NN";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"Form";"NN";"O";"O";"Form";"NN";"O";"O";"O";"O";"O"
"von";"APPR";"O";"O";"von";"APPR";"O";"O";"O";"O";"O"
"Essen";"NE";"O";"O";"Essen";"NE";"O";"LOC";"LOC";"LOC";"LOC"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"Trinken";"VVINF";"O";"O";"Trinken";"VVINF";"O";"O";"O";"O";"O"
"für";"APPR";"O";"O";"für";"APPR";"O";"O";"O";"O";"O"
"die";"ART";"O";"O";"die";"ART";"O";"O";"O";"O";"O"
"freiwilligen";"ADJA";"O";"O";"freiwilligen";"ADJA";"O";"O";"O";"O";"O"
"Helfer";"NN";"O";"O";"Helfer";"NN";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"auch";"ADV";"O";"O";"auch";"ADV";"O";"O";"O";"O";"O"
"für";"APPR";"O";"O";"für";"APPR";"O";"O";"O";"O";"O"
"Betroffenen";"NN";"O";"O";"Betroffenen";"NN";"O";"O";"O";"O";"O"
"gerne";"ADV";"O";"O";"gerne";"ADV";"O";"O";"O";"O";"O"
"angenommen";"VVPP";"O";"O";"angenommen";"VVPP";"O";"O";"O";"O";"O"
"Hier";"ADV";"O";"O";"Hier";"ADV";"O";"O";"O";"O";"O"
"werden";"VAFIN";"O";"O";"werden";"VAFIN";"O";"O";"O";"O";"O"
"ab";"APPR";"O";"O";"ab";"APPR";"O";"O";"O";"O";"O"
"jetzt";"ADV";"O";"O";"jetzt";"ADV";"O";"O";"O";"O";"O"
"freiwillige";"ADJA";"O";"O";"freiwillige";"ADJA";"O";"O";"O";"O";"O"
"Helfer";"NN";"O";"O";"Helfer";"NN";"O";"O";"O";"O";"O"
"für";"APPR";"O";"O";"für";"APPR";"O";"O";"O";"O";"O"
"den";"ART";"O";"O";"den";"ART";"O";"O";"O";"O";"O"
"Raum";"NN";"O";"O";"Raum";"NN";"O";"O";"LOC";"O";"O"
"Klosterneuburg";"NE";"LOC";"LOC";"Klosterneuburg";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"Kritzendorf";"NE";"LOC";"O";"Kritzendorf";"NE";"O";"O";"O";"O";"O"
"Strombad";"NE";"LOC";"O";"Strombad";"NE";"O";"O";"O";"O";"O"
"für";"APPR";"O";"O";"für";"APPR";"O";"O";"O";"O";"O"
"die";"ART";"O";"O";"die";"ART";"O";"O";"O";"O";"O"
"Aufräumarbeiten";"NN";"O";"O";"Aufräumarbeiten";"NN";"O";"O";"O";"O";"O"
"nach";"APPR";"O";"O";"nach";"APPR";"O";"O";"O";"O";"O"
"dem";"ART";"O";"O";"dem";"ART";"O";"O";"O";"O";"O"
"Hochwasser";"NN";"O";"O";"Hochwasser";"NN";"O";"O";"O";"O";"O"
"gesucht";"VVPP";"O";"O";"gesucht";"VVPP";"O";"O";"O";"O";"O"
"Jeder";"PIS";"O";"O";"Jeder";"PIS";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"Helfen";"NN";"O";"O";"Helfen";"NN";"O";"O";"O";"O";"O"
"will";"VMFIN";"O";"O";"will";"VMFIN";"O";"O";"O";"O";"O"
"oder";"KON";"O";"O";"oder";"KON";"O";"O";"O";"O";"O"
"auch";"ADV";"O";"O";"auch";"ADV";"O";"O";"O";"O";"O"
"Hilfe";"NN";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"braucht";"VVFIN";"O";"O";"braucht";"VVFIN";"O";"O";"O";"O";"O"
"kann";"VMFIN";"O";"O";"kann";"VMFIN";"O";"O";"O";"O";"O"
"sich";"PRF";"O";"O";"sich";"PRF";"O";"O";"O";"O";"O"
"hier";"ADV";"O";"O";"hier";"ADV";"O";"O";"O";"O";"O"
"eintragen";"VVINF";"O";"O";"eintragen";"VVINF";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"sich";"PRF";"O";"O";"sich";"PRF";"O";"O";"O";"O";"O"
"mit";"APPR";"O";"O";"mit";"APPR";"O";"O";"O";"O";"O"
"den";"ART";"O";"O";"den";"ART";"O";"O";"O";"O";"O"
"Menschen";"NN";"O";"O";"Menschen";"NN";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"Verbindung";"NN";"O";"O";"Verbindung";"NN";"O";"O";"O";"O";"O"
"setzen";"VVFIN";"O";"O";"setzen";"VVFIN";"O";"O";"O";"O";"O"
"Alle";"PIDAT";"O";"O";"Alle";"PIDAT";"O";"O";"O";"O";"O"
"Infos";"NN";"O";"O";"Infos";"NN";"O";"O";"O";"O";"O"
"zur";"APPRART";"O";"O";"zur";"APPRART";"O";"O";"O";"O";"O"
"benötigten";"ADJA";"O";"O";"benötigten";"ADJA";"O";"O";"O";"O";"O"
"Ausrüstung";"NN";"O";"O";"Ausrüstung";"NN";"O";"O";"O";"O";"O"
"findet";"VVFIN";"O";"O";"findet";"VVFIN";"O";"O";"O";"O";"O"
"Ihr";"PPOSAT";"O";"O";"Ihr";"PPOSAT";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"den";"ART";"O";"O";"den";"ART";"O";"O";"O";"O";"O"
"Datein";"NE";"O";"O";"Datein";"NE";"O";"O";"O";"O";"O"
"Gerne";"ADV";"O";"O";"Gerne";"ADV";"O";"O";"O";"O";"O"
"wird";"VAFIN";"O";"O";"wird";"VAFIN";"O";"O";"O";"O";"O"
"auch";"ADV";"O";"O";"auch";"ADV";"O";"O";"O";"O";"O"
"Unterstützung";"NN";"O";"O";"Unterstützung";"NN";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"Form";"NN";"O";"O";"Form";"NN";"O";"O";"O";"O";"O"
"von";"APPR";"O";"O";"von";"APPR";"O";"O";"O";"O";"O"
"Essen";"NE";"O";"O";"Essen";"NE";"O";"LOC";"LOC";"LOC";"LOC"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"Trinken";"VVINF";"O";"O";"Trinken";"VVINF";"O";"O";"O";"O";"O"
"für";"APPR";"O";"O";"für";"APPR";"O";"O";"O";"O";"O"
"die";"ART";"O";"O";"die";"ART";"O";"O";"O";"O";"O"
"freiwilligen";"ADJA";"O";"O";"freiwilligen";"ADJA";"O";"O";"O";"O";"O"
"Helfer";"NN";"O";"O";"Helfer";"NN";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"auch";"ADV";"O";"O";"auch";"ADV";"O";"O";"O";"O";"O"
"für";"APPR";"O";"O";"für";"APPR";"O";"O";"O";"O";"O"
"Betroffenen";"NN";"O";"O";"Betroffenen";"NN";"O";"O";"O";"O";"O"
"gerne";"ADV";"O";"O";"gerne";"ADV";"O";"O";"O";"O";"O"
"angenommen";"VVPP";"O";"O";"angenommen";"VVPP";"O";"O";"O";"O";"O"
"wenn";"KOUS";"O";"O";"wenn";"KOUS";"O";"O";"O";"O";"O"
"wer";"PWS";"O";"O";"wer";"PWS";"O";"O";"O";"O";"O"
"hilfe";"ADV";"O";"O";"hilfe";"ADV";"O";"O";"O";"O";"O"
"braucht";"VVFIN";"O";"O";"braucht";"VVFIN";"O";"O";"O";"O";"O"
"bitte";"ADV";"O";"O";"bitte";"ADV";"O";"O";"O";"O";"O"
"Nachricht";"NN";"O";"O";"Nachricht";"NN";"O";"O";"O";"O";"O"
"an";"APPR";"O";"O";"an";"APPR";"O";"O";"O";"O";"O"
"Team";"NN";"O";"O";"Team";"NN";"O";"O";"O";"O";"O"
"Österreich";"NE";"LOC";"LOC";"Österreich";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"damit";"PROAV";"O";"O";"damit";"PROAV";"O";"O";"O";"O";"O"
"wir";"PPER";"O";"O";"wir";"PPER";"O";"O";"O";"O";"O"
"auch";"ADV";"O";"O";"auch";"ADV";"O";"O";"O";"O";"O"
"zum";"APPRART";"O";"O";"zum";"APPRART";"O";"O";"O";"O";"O"
"Einsatz";"NN";"O";"O";"Einsatz";"NN";"O";"O";"O";"O";"O"
"kommen";"VVFIN";"O";"O";"kommen";"VVFIN";"O";"O";"O";"O";"O"
"bitte";"ADV";"O";"O";"bitte";"ADV";"O";"O";"O";"O";"O"
"Eine";"ART";"O";"O";"Eine";"ART";"O";"O";"O";"O";"O"
"richtig";"ADJD";"O";"O";"richtig";"ADJD";"O";"O";"O";"O";"O"
"sinnvolle";"ADJA";"O";"O";"sinnvolle";"ADJA";"O";"O";"O";"O";"O"
"Seite";"NN";"O";"O";"Seite";"NN";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"Piratenpartei";"NN";"O";"O";"Piratenpartei";"NN";"O";"O";"O";"O";"O"
"Wer";"PWS";"O";"O";"Wer";"PWS";"O";"O";"O";"O";"O"
"Hilfe";"NN";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"braucht";"VVFIN";"O";"O";"braucht";"VVFIN";"O";"O";"O";"O";"O"
"oder";"KON";"O";"O";"oder";"KON";"O";"O";"O";"O";"O"
"leisten";"VVINF";"O";"O";"leisten";"VVINF";"O";"O";"O";"O";"O"
"kann";"VMFIN";"O";"O";"kann";"VMFIN";"O";"O";"O";"O";"O"
"findet";"VVFIN";"O";"O";"findet";"VVFIN";"O";"O";"O";"O";"O"
"hier";"ADV";"O";"O";"hier";"ADV";"O";"O";"O";"O";"O"
"Kontakt";"NN";"O";"O";"Kontakt";"NN";"O";"O";"O";"O";"O"
"Wer";"PWS";"O";"O";"Wer";"PWS";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"Dresden";"NE";"LOC";"LOC";"Dresden";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"Hilfe";"NN";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"benötigt";"VVPP";"O";"O";"benötigt";"VVPP";"O";"O";"O";"O";"O"
"oder";"KON";"O";"O";"oder";"KON";"O";"O";"O";"O";"O"
"geben";"VVINF";"O";"O";"geben";"VVINF";"O";"O";"O";"O";"O"
"kann";"VMFIN";"O";"O";"kann";"VMFIN";"O";"O";"O";"O";"O"
"dafür";"PROAV";"O";"O";"dafür";"PROAV";"O";"O";"O";"O";"O"
"wurde";"VAFIN";"O";"O";"wurde";"VAFIN";"O";"O";"O";"O";"O"
"eine";"ART";"O";"O";"eine";"ART";"O";"O";"O";"O";"O"
"Facebookseite";"NN";"O";"O";"Facebookseite";"NN";"O";"O";"O";"O";"O"
"eingerichtet";"VVPP";"O";"O";"eingerichtet";"VVPP";"O";"O";"O";"O";"O"
"Freiwillige";"NE";"O";"O";"Freiwillige";"NE";"O";"O";"O";"O";"O"
"Helfer";"NN";"O";"O";"Helfer";"NN";"O";"O";"O";"O";"O"
"sollen";"VMFIN";"O";"O";"sollen";"VMFIN";"O";"O";"O";"O";"O"
"nicht";"PTKNEG";"O";"O";"nicht";"PTKNEG";"O";"O";"O";"O";"O"
"die";"ART";"O";"O";"die";"ART";"O";"O";"O";"O";"O"
"Notrufnummer";"NN";"O";"O";"Notrufnummer";"NN";"O";"O";"O";"O";"O"
"anrufen";"VVINF";"O";"O";"anrufen";"VVINF";"O";"O";"O";"O";"O"
"um";"APPR";"O";"O";"um";"APPR";"O";"O";"O";"O";"O"
"Hilfe";"NN";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"anzubieten";"VVIZU";"O";"O";"anzubieten";"VVIZU";"O";"O";"O";"O";"O"
"bitten";"VVFIN";"O";"O";"bitten";"VVFIN";"O";"O";"O";"O";"O"
"die";"ART";"O";"O";"die";"ART";"O";"O";"O";"O";"O"
"Rettungsdienste";"NN";"O";"O";"Rettungsdienste";"NN";"O";"O";"O";"O";"O"
"Diese";"PDAT";"O";"O";"Diese";"PDAT";"O";"O";"O";"O";"O"
"Nummer";"NN";"O";"O";"Nummer";"NN";"O";"O";"O";"O";"O"
"wird";"VAFIN";"O";"O";"wird";"VAFIN";"O";"O";"O";"O";"O"
"für";"APPR";"O";"O";"für";"APPR";"O";"O";"O";"O";"O"
"Notfälle";"NN";"O";"O";"Notfälle";"NN";"O";"O";"O";"O";"O"
"gebraucht";"VVPP";"O";"O";"gebraucht";"VVPP";"O";"O";"O";"O";"O"
"Anlaufstellen";"NN";"O";"O";"Anlaufstellen";"NN";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"Aufrufe";"NN";"O";"O";"Aufrufe";"NN";"O";"O";"O";"O";"O"
"für";"APPR";"O";"O";"für";"APPR";"O";"O";"O";"O";"O"
"freiwillige";"ADJA";"O";"O";"freiwillige";"ADJA";"O";"O";"O";"O";"O"
"Helfer";"NN";"O";"O";"Helfer";"NN";"O";"O";"O";"O";"O"
"werden";"VAFIN";"O";"O";"werden";"VAFIN";"O";"O";"O";"O";"O"
"auch";"ADV";"O";"O";"auch";"ADV";"O";"O";"O";"O";"O"
"auf";"APPR";"O";"O";"auf";"APPR";"O";"O";"O";"O";"O"
"Facebook";"NN";"O";"O";"Facebook";"NN";"O";"O";"O";"O";"O"
"ständig";"ADJD";"O";"O";"ständig";"ADJD";"O";"O";"O";"O";"O"
"mitgeteilt";"VVPP";"O";"O";"mitgeteilt";"VVPP";"O";"O";"O";"O";"O"
"Die";"ART";"O";"O";"Die";"ART";"O";"O";"O";"O";"O"
"regionalen";"ADJA";"O";"O";"regionalen";"ADJA";"O";"O";"O";"O";"O"
"Seiten";"NN";"O";"O";"Seiten";"NN";"O";"O";"O";"O";"O"
"liefern";"VVFIN";"O";"O";"liefern";"VVFIN";"O";"O";"O";"O";"O"
"die";"ART";"O";"O";"die";"ART";"O";"O";"O";"O";"O"
"Information";"NN";"O";"O";"Information";"NN";"O";"O";"O";"O";"O"
"BAYERN";"NE";"LOC";"O";"Bayern";"NE";"O";"LOC";"LOC";"LOC";"LOC"
"SACHSEN";"NE";"LOC";"O";"Sachsen";"NE";"O";"LOC";"LOC";"LOC";"LOC"
"SACHSEN-ANHALT";"NE";"LOC";"O";"SACHSEN-ANHALT";"NE";"O";"O";"O";"O";"O"
"Für";"APPR";"O";"O";"Für";"APPR";"O";"O";"O";"O";"O"
"Niedersachsen";"NE";"LOC";"LOC";"Niedersachsen";"NE";"O";"O";"O";"O";"O"
"entwickelt";"VVFIN";"O";"O";"entwickelt";"VVFIN";"O";"O";"O";"O";"O"
"sich";"PRF";"O";"O";"sich";"PRF";"O";"O";"O";"O";"O"
"das";"ART";"O";"O";"das";"ART";"O";"O";"O";"O";"O"
"gerade";"ADV";"O";"O";"gerade";"ADV";"O";"O";"O";"O";"O"
"AN";"APPR";"O";"O";"an";"APPR";"O";"O";"O";"O";"O"
"ALLE";"NE";"O";"O";"Alle";"PIDAT";"O";"O";"O";"O";"O"
"TRUCKER";"NE";"O";"O";"Trucker";"NN";"O";"O";"O";"O";"O"
"AN";"NN";"O";"O";"An";"APPR";"O";"O";"O";"O";"O"
"ALLE";"NE";"O";"O";"Alle";"PIDAT";"O";"O";"O";"O";"O"
"TRUCKER";"NE";"O";"O";"Trucker";"NN";"O";"O";"O";"O";"O"
"WIR";"NE";"O";"O";"Wir";"PPER";"O";"O";"O";"O";"O"
"BENÖTIGEN";"NE";"O";"O";"Benötigen";"ADJA";"O";"O";"O";"O";"O"
"WEITERE";"NE";"O";"O";"Weitere";"ADJA";"O";"O";"O";"O";"O"
"HILFE";"NE";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"UM";"NN";"O";"O";"Um";"APPR";"O";"O";"O";"O";"O"
"DER";"NE";"O";"O";"Der";"ART";"O";"O";"O";"O";"O"
"FLUT";"NE";"O";"O";"Flut";"NN";"O";"O";"O";"O";"O"
"ZU";"NE";"O";"O";"Zu";"PTKZU";"O";"O";"O";"O";"O"
"ENTGEHEN";"NE";"O";"O";"Entgehen";"VVINF";"O";"O";"O";"O";"O"
"WIR";"NE";"O";"O";"Wir";"PPER";"O";"O";"O";"O";"O"
"MÜSSEN";"NE";"O";"O";"Müssen";"VMFIN";"O";"O";"O";"O";"O"
"ÜBER";"NE";"O";"O";"Über";"APPR";"O";"O";"O";"O";"O"
"NACHT";"NE";"O";"O";"Nacht";"NN";"O";"O";"O";"O";"O"
"WECHSELBRÜCKEN";"NE";"O";"O";"Wechselbrücken";"ADJA";"O";"O";"O";"O";"O"
"CONTAINER";"NE";"O";"O";"Container";"NN";"O";"O";"O";"O";"O"
"INNERHALB";"NE";"O";"O";"Innerhalb";"APPR";"O";"O";"O";"O";"O"
"VON";"APPR";"O";"O";"von";"APPR";"O";"O";"O";"O";"O"
"DRESDEN";"NE";"LOC";"O";"Dresden";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"UMSETZEN";"NE";"O";"O";"Umsetzen";"NE";"O";"O";"O";"O";"O"
"Die";"ART";"O";"O";"Die";"ART";"O";"O";"O";"O";"O"
"Aktion";"NN";"O";"O";"Aktion";"NN";"O";"O";"O";"O";"O"
"läuft";"VVFIN";"O";"O";"läuft";"VVFIN";"O";"O";"O";"O";"O"
"zur";"APPRART";"O";"O";"zur";"APPRART";"O";"O";"O";"O";"O"
"Zeit";"NN";"O";"O";"Zeit";"NN";"O";"O";"O";"O";"O"
"schon";"ADV";"O";"O";"schon";"ADV";"O";"O";"O";"O";"O"
"Jedoch";"KON";"O";"O";"Jedoch";"KON";"O";"O";"O";"O";"O"
"geht";"VVFIN";"O";"O";"geht";"VVFIN";"O";"O";"O";"O";"O"
"es";"PPER";"O";"O";"es";"PPER";"O";"O";"O";"O";"O"
"nicht";"PTKNEG";"O";"O";"nicht";"PTKNEG";"O";"O";"O";"O";"O"
"so";"ADV";"O";"O";"so";"ADV";"O";"O";"O";"O";"O"
"schnell";"ADJD";"O";"O";"schnell";"ADJD";"O";"O";"O";"O";"O"
"wi";"CARD";"O";"O";"wi";"CARD";"O";"O";"O";"O";"O"
"WO";"NN";"O";"O";"Wo";"PWAV";"O";"O";"O";"O";"O"
"HILFE";"NE";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"GEBRAUCHT";"NE";"O";"O";"Gebraucht";"NN";"O";"O";"O";"O";"O"
"WIRD";"NE";"O";"O";"Wird";"VAFIN";"O";"O";"O";"O";"O"
"Auf";"APPR";"O";"O";"Auf";"APPR";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"Hedwigstr";"NN";"LOC";"O";"Hedwigstr";"NN";"O";"O";"O";"O";"O"
"an";"APPR";"O";"O";"an";"APPR";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"Marienbrücke";"NN";"LOC";"O";"Marienbrücke";"NN";"O";"O";"LOC";"O";"O"
"Hafenstr";"NE";"LOC";"O";"Hafenstr";"NE";"O";"O";"O";"O";"O"
"räumen";"VVFIN";"O";"O";"räumen";"VVFIN";"O";"O";"O";"O";"O"
"die";"ART";"O";"O";"die";"ART";"O";"O";"O";"O";"O"
"Menschen";"NN";"O";"O";"Menschen";"NN";"O";"O";"O";"O";"O"
"in";"APPR";"O";"O";"in";"APPR";"O";"O";"O";"O";"O"
"den";"ART";"O";"O";"den";"ART";"O";"O";"O";"O";"O"
"EG";"NE";"O";"O";"Eg";"NN";"O";"O";"O";"O";"O"
"gerade";"ADV";"O";"O";"gerade";"ADV";"O";"O";"O";"O";"O"
"ihre";"PPOSAT";"O";"O";"ihre";"PPOSAT";"O";"O";"O";"O";"O"
"Wohnungen";"NN";"O";"O";"Wohnungen";"NN";"O";"O";"O";"O";"O"
"Da";"ADV";"O";"O";"Da";"ADV";"O";"O";"O";"O";"O"
"werden";"VAFIN";"O";"O";"werden";"VAFIN";"O";"O";"O";"O";"O"
"sicher";"ADJD";"O";"O";"sicher";"ADJD";"O";"O";"O";"O";"O"
"helfende";"ADJA";"O";"O";"helfende";"ADJA";"O";"O";"O";"O";"O"
"Hände";"NN";"O";"O";"Hände";"NN";"O";"O";"O";"O";"O"
"gebraucht";"VVPP";"O";"O";"gebraucht";"VVPP";"O";"O";"O";"O";"O"
"Stadtteilhaus";"NN";"O";"O";"Stadtteilhaus";"NN";"O";"O";"O";"O";"O"
"Dresden";"NE";"LOC";"LOC";"Dresden";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"Äußere";"ADJA";"O";"O";"Äußere";"ADJA";"O";"O";"O";"O";"O"
"Neustadt";"NN";"LOC";"O";"Neustadt";"NN";"O";"O";"LOC";"O";"O"
"Prießnitzstr";"NN";"LOC";"O";"Prießnitzstr";"NN";"O";"O";"O";"O";"O"
"ab";"APPR";"O";"O";"ab";"APPR";"O";"O";"O";"O";"O"
"Uhr";"NN";"O";"O";"Uhr";"NN";"O";"O";"O";"O";"O"
"Transportkette";"NN";"O";"O";"Transportkette";"NN";"O";"O";"O";"O";"O"
"Sandsäcke";"NN";"O";"O";"Sandsäcke";"NN";"O";"O";"O";"O";"O"
"DD-Kleinzschachwitz";"NE";"LOC";"O";"DD-Kleinzschachwitz";"NN";"O";"O";"O";"O";"O"
"KLEINGARTENANLAGE";"NE";"O";"O";"Kleingartenanlage";"NN";"O";"O";"O";"O";"O"
"gegenüber";"APPR";"O";"O";"gegenüber";"APPR";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"Elbinsel";"NN";"O";"O";"Elbinsel";"NN";"O";"O";"O";"O";"O"
"neben";"APPR";"O";"O";"neben";"APPR";"O";"O";"O";"O";"O"
"dem";"ART";"O";"O";"dem";"ART";"O";"O";"O";"O";"O"
"FKK-WOSTRA-BAD";"NN";"O";"O";"FKK-WOSTRA-BAD";"NN";"O";"O";"O";"O";"O"
"wird";"VAFIN";"O";"O";"wird";"VAFIN";"O";"O";"O";"O";"O"
"geräumt";"VVPP";"O";"O";"geräumt";"VVPP";"O";"O";"O";"O";"O"
"In";"APPR";"O";"O";"In";"APPR";"O";"O";"O";"O";"O"
"Niederwartha";"NE";"LOC";"LOC";"Niederwartha";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"Gärten";"NN";"O";"O";"Gärten";"NN";"O";"O";"O";"O";"O"
"neben";"APPR";"O";"O";"neben";"APPR";"O";"O";"O";"O";"O"
"dem";"ART";"O";"O";"dem";"ART";"O";"O";"O";"O";"O"
"Schwimmbad";"NN";"O";"O";"Schwimmbad";"NN";"O";"O";"LOC";"O";"O"
"Cossebaude";"NE";"LOC";"O";"Cossebaude";"NE";"O";"LOC";"LOC";"LOC";"LOC"
"Räumen";"NN";"O";"O";"Räumen";"NN";"O";"O";"O";"O";"O"
"die";"ART";"O";"O";"die";"ART";"O";"O";"O";"O";"O"
"Menschen";"NN";"O";"O";"Menschen";"NN";"O";"O";"O";"O";"O"
"ihre";"PPOSAT";"O";"O";"ihre";"PPOSAT";"O";"O";"O";"O";"O"
"Gartenlauben";"NN";"O";"O";"Gartenlauben";"NN";"O";"O";"O";"O";"O"
"aus";"APPR";"O";"O";"aus";"APPR";"O";"O";"O";"O";"O"
"Dort";"ADV";"O";"O";"Dort";"ADV";"O";"O";"O";"O";"O"
"wird";"VAFIN";"O";"O";"wird";"VAFIN";"O";"O";"O";"O";"O"
"auch";"ADV";"O";"O";"auch";"ADV";"O";"O";"O";"O";"O"
"Hilfe";"NN";"O";"O";"Hilfe";"NN";"O";"O";"O";"O";"O"
"beim";"APPRART";"O";"O";"beim";"APPRART";"O";"O";"O";"O";"O"
"Räumen";"NN";"O";"O";"Räumen";"NN";"O";"O";"O";"O";"O"
"benötigt";"VVFIN";"O";"O";"benötigt";"VVFIN";"O";"O";"O";"O";"O"
"LEIPZIGER";"NE";"LOC";"O";"Leipziger";"ADJA";"O";"O";"O";"O";"O"
"STRASSE";"NE";"LOC";"O";"Strasse";"NN";"O";"O";"O";"O";"O"
"Freiland-Elbtal";"NN";"LOC";"O";"Freiland-Elbtal";"NE";"O";"O";"O";"O";"O"
"e";"ART";"O";"O";"e";"FM";"O";"O";"O";"O";"O"
"V";"CARD";"O";"O";"v";"FM";"O";"O";"O";"O";"O"
"Die";"ART";"O";"O";"Die";"ART";"O";"O";"O";"O";"O"
"Fläche";"NN";"O";"O";"Fläche";"NN";"O";"O";"O";"O";"O"
"an";"APPR";"O";"O";"an";"APPR";"O";"O";"O";"O";"O"
"der";"ART";"O";"O";"der";"ART";"O";"O";"O";"O";"O"
"Elbe";"NE";"LOC";"O";"Elbe";"NE";"O";"LOC";"LOC";"LOC";"LOC"
"es";"PPER";"O";"O";"es";"PPER";"O";"O";"O";"O";"O"
"müssen";"VMFIN";"O";"O";"müssen";"VMFIN";"O";"O";"O";"O";"O"
"Habseligkeiten";"NN";"O";"O";"Habseligkeiten";"NN";"O";"O";"O";"O";"O"
"und";"KON";"O";"O";"und";"KON";"O";"O";"O";"O";"O"
"Gerätschaften";"NN";"O";"O";"Gerätschaften";"NN";"O";"O";"O";"O";"O"
"gerettet";"VVPP";"O";"O";"gerettet";"VVPP";"O";"O";"O";"O";"O"
"werden";"VAFIN";"O";"O";"werden";"VAFIN";"O";"O";"O";"O";"O"
"HANSASTRASSE";"NN";"LOC";"O";"Hansastrasse";"NN";"O";"O";"O";"O";"O"
"DRESDEN";"NE";"LOC";"LOC";"Dresden";"NE";"LOC";"LOC";"LOC";"LOC";"LOC"
"Hier";"ADV";"O";"O";"Hier";"ADV";"O";"O";"O";"O";"O"
"braucht";"VVFIN";"O";"O";"braucht";"VVFIN";"O";"O";"O";"O";"O"
"die";"ART";"O";"O";"die";"ART";"O";"O";"O";"O";"O"
"Sandsackfüllstation";"NN";"O";"O";"Sandsackfüllstation";"NN";"O";"O";"O";"O";"O"
"jeden";"PIDAT";"O";"O";"jeden";"PIDAT";"O";"O";"O";"O";"O"
"Helfer";"NN";"O";"O";"Helfer";"NN";"O";"O";"O";"O";"O"
"bitte";"ADV";"O";"O";"bitte";"ADV";"O";"O";"O";"O";"O"
"mit";"APPR";"O";"O";"mit";"APPR";"O";"O";"O";"O";"O"
